year,population
2003,54.0
2004,48.0
2005,50.0
2006,65.0
2007,73.0
2008,83.0
2009,76.0
2010,70.0
2011,72.0
2012,73.0
2013,73.0
2014,73.0
2015,73.0
2016,74.0
2017,74.0
2018,75.0
2019,75.0
2020,75.0
2021,76.0
2022,76.0
2023,76.0
2024,77.0
2025,77.0
2026,77.0
2027,77.0
2028,78.0
2029,78.0
2030,78.0
2031,79.0
2032,79.0
2033,79.0
2034,80.0
2035,80.0
2036,80.0
2037,80.0
2038,81.0
2039,81.0
2040,81.0
