year,population
2003,6370.0
2004,6350.0
2005,6474.0
2006,6352.0
2007,6203.0
2008,6214.0
2009,6387.0
2010,6504.0
2011,6608.0
2012,6700.0
2013,6783.0
2014,6850.0
2015,6918.0
2016,6993.0
2017,7080.0
2018,7156.0
2019,7226.0
2020,7325.0
2021,7395.0
2022,7457.0
2023,7513.0
2024,7571.0
2025,7631.0
2026,7693.0
2027,7784.0
2028,7841.0
2029,7907.0
2030,7974.0
2031,8039.0
2032,8101.0
2033,8154.0
2034,8207.0
2035,8275.0
2036,8346.0
2037,8425.0
2038,8513.0
2039,8586.0
2040,8658.0
