year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,13832.33,53109.21,97671.22,13042.32,36711.49,46525.65
2018,15446.57,59318.88,106085.82,13170.56,37080.13,46992.84
2019,17686.6,67932.3,117757.69,13349.9,37591.47,47640.87
2020,18778.9,72138.85,123457.9,13436.43,37841.19,47957.35
2021,19506.04,74943.22,127258.04,13493.46,38007.67,48168.34
2022,20077.01,77146.65,130243.87,13538.12,38138.48,48334.12
2023,20491.59,78749.15,127969.74,13570.19,38233.61,46986.36
2024,20802.1,79951.02,129543.7,13594.0,38304.96,47074.04
2025,21216.81,81553.52,131642.3,13626.26,38400.09,47190.95
2026,21683.61,83356.33,134003.23,13662.78,38507.12,47322.48
2027,22098.18,84958.83,136101.84,13695.06,38602.25,47439.39
2028,22408.46,86160.7,137675.79,13718.89,38673.6,47527.07
2029,22876.79,87963.51,140036.72,13756.51,38780.62,47658.6
2030,23136.89,88965.07,141348.35,13777.37,38840.08,47731.66
2031,23656.8,90968.19,143971.61,13818.92,38959.0,47877.8
2032,24123.48,92771.0,146332.54,13855.6,39066.02,48009.33
2033,24641.99,94774.12,148955.79,13896.39,39184.94,48155.47
2034,25160.7,96777.24,151579.05,13937.34,39303.85,48301.61
2035,25523.73,98179.42,153415.33,13965.99,39387.09,48403.9
2036,26043.67,100182.54,156038.58,14007.7,39506.01,48550.04
2037,26356.04,101384.42,157612.54,14032.96,39577.36,48637.72
2038,26928.89,103587.85,160498.12,14079.36,39708.17,48798.48
2039,27345.37,105190.35,162596.72,14113.04,39803.3,48915.39
2040,27970.18,107594.09,165744.63,14163.59,39946.0,49090.75
