year,Base case cost,Modeled residential energy efficiency
2017,144196.870184,148729.781318
2018,153078.657862,154501.190423
2019,165398.556899,162814.069537
2020,171415.251778,166516.895522
2021,175426.381697,168764.169022
2022,178577.983776,170396.805081
2023,174956.100479,165500.463121
2024,176617.737339,166055.59215
2025,178833.253153,167027.455833
2026,181325.708443,168214.940419
2027,183541.224257,169216.183497
2028,185202.861117,169830.087854
2029,187695.316407,171060.106326
2030,189080.01379,171500.615365
2031,191849.408557,172958.111261
2032,194341.863848,174227.742507
2033,197111.258614,175710.720972
2034,199880.653381,177205.994555
2035,201819.229718,178111.004038
2036,204588.624485,179630.010108
