year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,38410.43,533239.81,318757.52,46029.39,476703.25,413942.06
2018,41255.15,572344.07,339548.4,49190.52,509083.76,442059.45
2019,45195.52,626244.54,372334.34,53570.92,553716.34,484756.97
2020,46970.38,650552.6,389676.43,55543.51,573844.77,506463.0
2021,48256.79,668519.42,395062.97,56970.31,588722.29,515403.31
2022,49190.05,681201.89,406337.39,58008.29,599224.08,528862.23
2023,49817.78,689656.86,410933.52,58707.03,606225.27,535041.33
2024,50365.3,697054.96,414955.13,59316.29,612351.31,540448.04
2025,50986.6,705509.94,419551.26,60007.13,619352.5,546627.14
2026,51749.41,716078.66,425296.41,60853.84,628103.99,554351.02
2027,52409.42,724533.64,434606.67,61591.8,635105.18,565050.52
2028,52938.73,731931.74,438672.38,62178.8,641231.22,570500.83
2029,53638.1,741443.59,443899.73,62956.41,649107.56,577508.38
2030,54088.09,747784.82,447384.62,63455.05,654358.45,582180.08
2031,54849.66,758353.54,453192.78,64300.22,663109.94,589966.24
2032,,,459000.94,,,597752.4
2033,,,459767.37,,,600694.26
2034,,,465512.53,,,608418.13
2035,,,464385.31,,,608874.64
2036,,,470635.68,,,617302.39
