year,Base case cost,Modeled transmission and interties
2021,337009.355903,
2022,345076.069209,
2023,350453.87808,
2024,354935.385472,
2025,360313.194343,
2026,367483.606171,
2027,372861.415042,
2028,377342.922434,
2029,383617.032783,
2030,388098.540175,
2031,394372.650525,
2032,401543.062352,
2033,408713.47418,
2034,415883.886008,
2035,420365.3934,
2036,427173.793538,
2037,431651.506259,
2038,438443.968776,
2039,443812.670434,
2040,451865.722922,
