year,Base case cost,Modeled residential energy efficiency
2017,219690.656035,228654.118195
2018,234572.783258,240155.896379
2019,248459.839802,249752.522745
2020,255147.347992,253896.442162
2021,259770.948426,256486.531136
2022,263319.162976,258285.828607
2023,265756.941328,259252.466247
2024,267807.387738,259945.060059
2025,264268.420923,254999.154634
2026,267161.056735,256361.705145
2027,269590.535797,257387.676823
2028,271607.186934,258129.047325
2029,268213.436768,253289.255289
2030,263577.751856,247511.483764
2031,260215.466981,242671.506487
2032,269308.635238,250331.503746
2033,272239.491052,251810.234196
2034,275296.618203,253404.297891
2035,283756.083355,260698.434408
2036,280331.093973,255829.410307
