year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,39913.53,3397732.08,3975015.88,51911.27,1538629.25,1278052.93
2018,42950.64,3657372.23,4186949.36,55120.64,1635729.86,1354449.68
2019,47357.19,4032408.0,4497414.62,59798.6,1775986.29,1465963.12
2020,49370.17,4205501.43,4630888.95,61916.33,1840720.03,1514603.63
2021,50809.11,4330513.35,4713272.05,63416.49,1887472.18,1545700.62
2022,51907.71,4426676.37,4778530.04,64554.4,1923435.37,1570143.39
2023,52661.44,4493990.48,4809720.78,65320.78,1948609.6,1583082.7
2024,53192.49,4542071.99,4832885.37,65853.82,1966591.19,1592570.44
2025,53949.89,4609386.1,4872020.41,66628.06,1991765.42,1607770.5
2026,54822.24,4686316.51,4918839.66,67526.58,2020535.97,1625733.06
2027,55578.01,4753630.63,4947863.13,68298.15,2045710.21,1637998.14
2028,56106.25,4801712.13,4969537.72,68826.59,2063691.8,1647022.34
2029,57011.89,4878642.55,5033780.73,69791.36,2092462.35,1669983.97
2030,57574.51,4926724.06,5073932.61,70387.66,2110443.94,1684335.0
2031,58462.41,5003654.47,5128545.66,71317.63,2139214.49,1704511.48
