year,Base case cost,Modeled diesel efficiency
2019,1899498.53017,2265978.78892
2020,2029800.03681,2371798.09604
2021,2123833.14936,2444942.3061
2022,2195889.54458,2498396.91124
2023,2246400.01737,2532546.76495
2024,2282409.08429,2553789.35203
2025,2332901.13493,2588467.65352
2026,2390627.59198,2629985.74081
2027,2441099.09484,2665165.302
2028,2477074.86018,2687417.7856
2029,2535018.13176,2729885.71667
2030,2571232.6765,2752839.50376
2031,2628918.74654,2795546.4971
2032,2693834.97172,2845054.52015
2033,2751228.413,2887946.46234
2034,2816113.46224,2937866.54931
2035,2859269.78464,2968245.73975
2036,2924131.45193,3018564.57378
2037,2967268.64363,3049336.53236
2038,3032403.80898,3100304.54759
