year,Base case diesel consumed,Modeled non-residential ashp
2017,33653.0494672,20099.9691441
2018,33653.0494672,20099.9691441
2019,33653.0494672,20099.9691441
2020,33653.0494672,20099.9691441
2021,33653.0494672,20099.9691441
2022,35015.6914261,21462.611103
2023,35015.6914261,21462.611103
2024,35015.6914261,21462.611103
2025,35015.6914261,21462.611103
2026,35015.6914261,21462.611103
2027,35015.6914261,21462.611103
2028,35015.6914261,21462.611103
2029,35015.6914261,21462.611103
2030,35015.6914261,21462.611103
2031,35015.6914261,21462.611103
