year,Base case cost,Modeled transmission and interties
2021,347208.540553,
2022,358708.641942,
2023,366921.301579,
2024,374796.597167,
2025,383493.753192,
2026,393405.122559,
2027,402634.332901,
2028,411168.00855,
2029,421333.515593,
2030,428449.370523,
2031,439150.647345,
2032,450777.817571,
2033,462887.254908,
2034,474301.157553,
2035,483392.152667,
2036,495800.313237,
2037,504235.900661,
2038,516367.630776,
2039,526593.328321,
2040,539728.976567,
