year,Base case cost,Modeled non-residential energy efficiency
2017,358953.213795,379244.487502
2018,381041.665933,399333.747985
2019,411831.629519,427336.959568
2020,425887.917243,440121.034421
2021,435928.12276,449252.516459
2022,443290.94014,455948.93662
2023,447976.369381,460210.294904
2024,452661.798622,464471.653188
2025,457347.227864,468733.011473
2026,463371.351174,474211.900696
2027,468726.12745,479082.024449
2028,473411.556691,483343.382733
2029,478766.332967,488213.506487
2030,482113.068139,491257.333833
2031,488806.538484,497344.988525
