year,Base case cost,Modeled diesel efficiency
2019,85418.566452,235099.64371
2020,90863.0008368,236358.979475
2021,94629.4547829,236179.366375
2022,97386.8799578,235166.915229
2023,98582.3509999,232816.987054
2024,100000.272477,230749.834658
2025,101142.931545,228511.104007
2026,103461.05712,227417.795958
2027,104811.763358,225520.032047
2028,106143.265242,223678.06775
2029,108354.166507,222707.098519
2030,109031.119988,220411.495691
2031,111231.618894,219569.161058
2032,113097.641967,218489.38533
2033,115545.396932,218003.523046
2034,117668.278241,217285.862346
2035,118857.347831,215781.333907
2036,121249.890279,215431.469374
2037,122101.28331,213739.737346
2038,124425.010155,213444.281039
