year,population
2003,64.0
2004,72.0
2005,75.0
2006,75.0
2007,83.0
2008,75.0
2009,82.0
2010,49.0
2011,48.0
2012,49.0
2013,49.0
2014,50.0
2015,51.0
2016,51.0
2017,52.0
2018,53.0
2019,53.0
2020,53.0
2021,53.0
2022,53.0
2023,53.0
2024,52.0
2025,52.0
2026,51.0
2027,51.0
2028,51.0
2029,49.0
2030,48.0
2031,47.0
2032,47.0
2033,47.0
2034,47.0
2035,47.0
2036,46.0
2037,45.0
2038,45.0
2039,44.0
2040,44.0
