year,population
2003,107.0
2004,110.0
2005,106.0
2006,116.0
2007,117.0
2008,118.0
2009,129.0
2010,131.0
2011,129.0
2012,128.0
2013,128.0
2014,127.0
2015,127.0
2016,126.0
2017,125.0
2018,125.0
2019,123.0
2020,122.0
2021,121.0
2022,119.0
2023,118.0
2024,117.0
2025,115.0
2026,114.0
2027,112.0
2028,111.0
2029,109.0
2030,108.0
2031,106.0
2032,105.0
2033,104.0
2034,104.0
2035,103.0
2036,102.0
2037,101.0
2038,101.0
2039,100.0
2040,100.0
