year,Base case cost,Modeled transmission and interties
2021,22947388.2904,
2022,23596215.9437,
2023,24124747.8467,
2024,24532581.9484,
2025,25003623.7443,
2026,25597164.1064,
2027,26133373.0658,
2028,26549690.4419,
2029,27079589.3179,
2030,27430144.9184,
2031,28029396.5195,
2032,28638990.3515,
2033,29314320.5664,
2034,29931181.9977,
2035,30363689.3294,
2036,31046697.6587,
2037,31480121.2433,
2038,32164479.6173,
2039,32670789.7429,
2040,33428476.914,
