year,Base case cost,Modeled residential energy efficiency
2017,13515895.5481,12678671.4368
2018,13681642.7653,12843292.359
2019,13838573.1983,12998674.1366
2020,13991991.3847,13151388.3886
2021,14144705.4267,13303574.4799
2022,14285944.4767,13444461.5628
2023,14416153.0015,13574388.5139
2024,14546067.3423,13704091.6743
2025,14676158.5547,13833936.5097
2026,14806592.1659,13964053.3505
2027,14936888.6117,14094068.2225
2028,15077630.7597,14234599.1902
2029,15186466.3405,14343153.1973
2030,15305573.8244,14462084.6976
2031,15425366.3422,14581560.445
2032,15566692.0469,14722569.3793
2033,15718972.5615,14874497.9268
2034,15860356.1712,15015564.766
2035,16012002.4664,15166999.8809
2036,16153613.7623,15308259.2097
