year,population
2003,4428.0
2004,4388.0
2005,4201.0
2006,4095.0
2007,4067.0
2008,4082.0
2009,4171.0
2010,4212.0
2011,4277.0
2012,4331.0
2013,4391.0
2014,4448.0
2015,4502.0
2016,4557.0
2017,4610.0
2018,4660.0
2019,4707.0
2020,4752.0
2021,4798.0
2022,4840.0
2023,4880.0
2024,4919.0
2025,4959.0
2026,4999.0
2027,5039.0
2028,5080.0
2029,5113.0
2030,5148.0
2031,5186.0
2032,5229.0
2033,5273.0
2034,5319.0
2035,5363.0
2036,5408.0
2037,5450.0
2038,5493.0
2039,5540.0
2040,5587.0
