year,Base case cost,Modeled transmission and interties
2021,1212091.29564,
2022,1242998.2799,
2023,1264913.61918,
2024,1282726.02246,
2025,1303754.31791,
2026,1328613.61473,
2027,1349890.02387,
2028,1367002.73445,
2029,1387313.28042,
2030,1398998.54002,
2031,1422780.86232,
2032,1450005.91723,
2033,1477303.45406,
2034,1506115.5958,
2035,1523919.62353,
2036,1551353.1436,
2037,1566093.56764,
2038,1592130.6322,
2039,1612286.08721,
2040,1643050.71899,
