year,population
2003,478.0
2004,479.0
2005,468.0
2006,447.0
2007,468.0
2008,463.0
2009,443.0
2010,463.0
2011,456.0
2012,455.0
2013,455.0
2014,454.0
2015,453.0
2016,454.0
2017,454.0
2018,455.0
2019,456.0
2020,458.0
2021,459.0
2022,458.0
2023,457.0
2024,457.0
2025,457.0
2026,458.0
2027,459.0
2028,459.0
2029,464.0
2030,468.0
2031,471.0
2032,470.0
2033,467.0
2034,466.0
2035,465.0
2036,466.0
2037,469.0
2038,471.0
2039,472.0
2040,471.0
