year,Base case diesel consumed,Modeled diesel efficiency
2019,5643.69618915,5130.63289923
2020,5643.69618915,5130.63289923
2021,5643.69618915,5130.63289923
2022,5643.69618915,5130.63289923
2023,5643.69618915,5130.63289923
2024,5643.69618915,5130.63289923
2025,5643.69618915,5130.63289923
2026,5643.69618915,5130.63289923
2027,5643.69618915,5130.63289923
2028,5643.69618915,5130.63289923
2029,5643.69618915,5130.63289923
2030,5643.69618915,5130.63289923
2031,5643.69618915,5130.63289923
2032,5643.69618915,5130.63289923
2033,5643.69618915,5130.63289923
2034,5643.69618915,5130.63289923
2035,5643.69618915,5130.63289923
2036,5643.69618915,5130.63289923
2037,5643.69618915,5130.63289923
2038,5643.69618915,5130.63289923
