year,population
2003,417.0
2004,420.0
2005,432.0
2006,429.0
2007,413.0
2008,429.0
2009,430.0
2010,418.0
2011,417.0
2012,425.0
2013,432.0
2014,439.0
2015,448.0
2016,456.0
2017,463.0
2018,470.0
2019,477.0
2020,484.0
2021,491.0
2022,496.0
2023,502.0
2024,508.0
2025,514.0
2026,520.0
2027,527.0
2028,534.0
2029,541.0
2030,547.0
2031,553.0
2032,559.0
2033,565.0
2034,571.0
2035,580.0
2036,586.0
2037,593.0
2038,599.0
2039,606.0
2040,613.0
