year,Base case diesel consumed,Modeled biomass for heat (pellet)
2017,116970.0,
2018,115569.0,
2019,115569.0,
2020,115569.0,
2021,115569.0,
2022,114169.0,
2023,114169.0,
2024,114169.0,
2025,112768.0,
2026,112768.0,
2027,112768.0,
2028,111368.0,
2029,111368.0,
2030,109968.0,
2031,109968.0,
2032,109968.0,
2033,109968.0,
2034,108567.0,
2035,108567.0,
2036,108567.0,
