year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,29805.22,2235164.64,1429291.03,21145.76,1920868.83,610037.44
2018,32197.45,2409681.13,1502969.19,22264.1,2018368.01,641001.63
2019,35502.44,2652065.14,1605299.97,23802.3,2153783.54,684007.45
2020,37059.25,2763561.79,1662859.48,24533.22,2216074.68,707474.89
2021,38242.55,2845972.35,1697872.76,25094.23,2262115.96,722173.43
2022,39058.23,2904144.52,1722588.03,25476.93,2294615.69,732548.86
2023,39555.71,2942925.96,1739064.87,25701.83,2316282.17,739465.82
2024,40006.04,2976859.72,1753482.1,25908.46,2335240.35,745518.16
2025,40523.63,3015641.16,1769958.95,26146.52,2356906.83,752435.12
2026,41248.14,3064117.96,1790555.0,26493.91,2383989.94,761081.31
2027,41880.54,3107747.09,1820501.05,26793.64,2408364.73,772867.38
2028,42434.3,3141680.85,1835009.21,27066.08,2427322.91,778951.24
2029,43068.87,3185309.97,1853662.56,27366.64,2451697.7,786773.35
2030,43489.11,3214396.05,1866098.13,27565.12,2467947.57,791988.09
2031,44180.54,3262872.86,1898649.34,27890.06,2495030.67,804827.91
2032,44871.26,3311349.66,1919505.19,28214.39,2522113.78,813564.17
2033,45623.09,3364674.14,1942446.61,28565.97,2551905.19,823174.06
2034,46365.2,3417998.63,1965388.04,28911.34,2581696.61,832783.95
2035,46834.99,3451932.39,1979987.13,29129.54,2600654.79,838899.33
2036,47548.62,3505256.87,2002928.56,29457.12,2630446.2,848509.22
2037,47973.11,3539190.63,2017527.65,29647.28,2649404.38,854624.6
2038,48664.27,3592515.12,2040469.07,29961.17,2679195.79,864234.49
2039,49184.71,3631296.56,2057153.75,30200.47,2700862.28,871223.5
2040,49923.46,3689468.72,2069212.42,30533.79,2733362.0,877162.13
