year,Base case cost,Modeled residential energy efficiency
2017,2039328.46194,1793006.08905
2018,2143970.81775,1871430.14678
2019,2289307.42304,1982094.93631
2020,2370334.36855,2045041.02249
2021,2420046.19145,2080431.82898
2022,2455136.88996,2104348.24273
2023,2478530.68897,2119101.42917
2024,2499000.2631,2131629.25925
2025,2522394.0621,2146556.32604
2026,2551636.31086,2166193.94345
2027,2593368.42852,2199014.25664
2028,2613960.45204,2211996.27986
2029,2640435.91086,2229718.07746
2030,2658086.21673,2240523.71726
2031,2703477.25561,2276701.01464
2032,2733069.35977,2297152.14529
2033,2765620.67435,2320022.65138
2034,2798171.98893,2342962.55443
2035,2818886.46185,2356576.97606
2036,2851437.77643,2379650.83164
