year,Base case cost,Modeled diesel efficiency
2019,144263.831983,305163.430177
2020,154279.123809,310189.776286
2021,161045.389447,312358.051171
2022,166184.182161,313140.153867
2023,169702.16157,312539.950897
2024,172140.585386,311047.35775
2025,175639.325891,310605.626591
2026,180193.943336,311208.683803
2027,183670.485105,310914.582426
2028,186073.390945,309725.415247
2029,190061.592111,310056.495261
2030,192447.47892,309008.141867
2031,197218.904017,310203.866236
2032,201178.986785,310735.645746
2033,205368.065051,311547.51606
2034,210352.206573,313152.398989
2035,212689.256163,312419.416332
2036,217953.841711,314414.804447
2037,220801.810742,314278.673028
2038,225215.836195,315630.101088
