year,population
2003,172.0
2004,169.0
2005,181.0
2006,156.0
2007,171.0
2008,164.0
2009,166.0
2010,153.0
2011,150.0
2012,149.0
2013,147.0
2014,146.0
2015,144.0
2016,143.0
2017,142.0
2018,140.0
2019,139.0
2020,138.0
2021,137.0
2022,135.0
2023,134.0
2024,133.0
2025,131.0
2026,130.0
2027,129.0
2028,127.0
2029,126.0
2030,125.0
2031,124.0
2032,123.0
2033,121.0
2034,120.0
2035,118.0
2036,117.0
2037,116.0
2038,115.0
2039,114.0
2040,113.0
