year,Base case cost,Modeled wind power
2019,148292.253485,
2020,158493.874014,
2021,166022.482778,
2022,172097.033042,
2023,176343.902153,
2024,180072.641252,
2025,184388.3947,
2026,189553.222473,
2027,194205.910176,
2028,198335.226669,
2029,203871.430866,
2030,208318.963045,
2031,214884.68858,
2032,220383.455638,
2033,226505.176697,
2034,232717.495635,
2035,238953.774342,
2036,245611.59524,
2037,250190.157407,
2038,256663.038836,
