year,annotation,diesel generation efficiency
2002,,12.02
2003,,
2004,,
2005,,
2006,,
2007,,13.29
2008,,
2009,,
2010,,
2011,,
2012,,11.59
2013,,9.82
2014,start of forecast,11.57
2015,,11.57
2016,,11.57
2017,,11.57
2018,,11.57
2019,,11.57
2020,,11.57
2021,,11.57
2022,,11.57
2023,,11.57
2024,,11.57
2025,,11.57
2026,,11.57
2027,,11.57
2028,,11.57
2029,,11.57
2030,,11.57
2031,,11.57
2032,,11.57
2033,,11.57
2034,,11.57
2035,,11.57
2036,,11.57
2037,,11.57
2038,,11.57
2039,,11.57
2040,,11.57
