year,annotation,consumption kWh,residential kWh,non-residential kWh
2007,,474654.0,157543.0,317111.0
2012,,252432.0,79244.0,173188.0
2013,,542996.0,213575.0,329421.0
2014,start of forecast,419344.0,146104.0,273240.0
2015,,419107.0,145867.0,273240.0
2016,,418545.0,145305.0,273240.0
2017,,417885.0,144645.0,273240.0
2018,,417007.0,143767.0,273240.0
2019,,416406.0,143166.0,273240.0
2020,,415702.0,142462.0,273240.0
2021,,415023.0,141783.0,273240.0
2022,,414498.0,141258.0,273240.0
2023,,414137.0,140897.0,273240.0
2024,,413731.0,140491.0,273240.0
2025,,413284.0,140044.0,273240.0
2026,,412578.0,139338.0,273240.0
2027,,411695.0,138455.0,273240.0
2028,,410833.0,137593.0,273240.0
2029,,410032.0,136792.0,273240.0
2030,,409196.0,135956.0,273240.0
2031,,408402.0,135162.0,273240.0
2032,,407585.0,134345.0,273240.0
2033,,406887.0,133647.0,273240.0
2034,,406154.0,132914.0,273240.0
2035,,405536.0,132296.0,273240.0
2036,,404812.0,131572.0,273240.0
2037,,404033.0,130793.0,273240.0
2038,,403486.0,130246.0,273240.0
2039,,403029.0,129789.0,273240.0
2040,,402524.0,129284.0,273240.0
