year,population
2003,184.0
2004,176.0
2005,170.0
2006,169.0
2007,161.0
2008,154.0
2009,159.0
2010,166.0
2011,170.0
2012,170.0
2013,170.0
2014,170.0
2015,170.0
2016,171.0
2017,171.0
2018,172.0
2019,172.0
2020,173.0
2021,173.0
2022,174.0
2023,174.0
2024,174.0
2025,175.0
2026,175.0
2027,176.0
2028,176.0
2029,177.0
2030,178.0
2031,178.0
2032,179.0
2033,179.0
2034,180.0
2035,180.0
2036,181.0
2037,182.0
2038,182.0
2039,182.0
2040,183.0
