year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,49670.48,394743.5,229554.57,14459.46,133112.48,174278.11
2018,53242.98,422992.75,241172.32,15561.22,143097.77,187351.4
2019,58079.33,461129.25,256856.3,17039.93,156577.91,205000.33
2020,60302.84,478785.03,264117.4,17734.7,162818.72,213171.14
2021,61806.82,490790.97,275697.02,18212.38,167062.46,222199.15
2022,62955.97,499971.97,279566.01,18578.31,170307.68,226515.41
2023,63751.19,506328.06,282244.53,18831.88,172554.37,229503.58
2024,64454.68,511977.91,284625.45,19059.49,174551.43,232159.74
2025,65156.38,517627.76,287006.36,19288.27,176548.49,234815.9
2026,66117.17,525396.3,290280.11,19605.51,179294.44,238468.12
2027,66891.18,531752.38,300016.59,19873.0,181541.13,245229.06
2028,67485.96,536696.0,302150.07,20085.79,183288.56,247589.51
2029,68351.21,543758.32,305197.92,20379.59,185784.88,250961.59
2030,68856.14,547995.71,307026.62,20565.2,187282.68,252984.84
2031,69809.67,555764.25,317680.98,20887.27,190028.63,260643.26
2032,70761.4,563532.8,321112.47,21210.53,192774.59,264409.61
2033,71627.66,570595.11,324232.02,21503.72,195270.91,267833.57
2034,72670.5,579069.89,327975.47,21853.38,198266.5,271942.32
2035,73270.51,584013.5,330159.15,22062.81,200013.92,274339.09
2036,74222.91,591782.05,341258.05,22385.68,202759.88,282319.16
2037,74815.07,596725.67,343491.92,22600.28,204507.3,284752.24
2038,75862.79,605200.45,347321.41,22946.78,207502.89,288923.24
2039,76646.15,611556.53,350193.53,23208.27,209749.58,292051.49
2040,77694.53,620031.3,354023.03,23554.35,212745.17,296222.49
