year,Base case cost,Modeled water and wastewater efficiency
2017,107157.198041,
2018,112693.117196,
2019,120607.684359,
2020,124185.602493,
2021,126726.036572,
2022,128545.275519,
2023,130013.65583,
2024,131125.370221,
2025,132418.076632,
2026,134016.991083,
2027,135254.547756,
2028,136326.713074,
2029,137730.446176,
2030,138613.656,
2031,140241.666743,
