year,Base case cost,Modeled residential energy efficiency
2017,731476.231013,724063.267707
2018,758792.045018,745407.289287
2019,800341.857243,779229.901164
2020,823739.440193,798252.928407
2021,840117.748258,811122.967606
2022,851816.539734,819902.729903
2023,872609.239098,838088.613437
2024,879722.813728,842906.740455
2025,888021.984129,848806.764642
2026,898692.346074,856835.395409
2027,906991.516476,862801.784981
2028,914105.091106,867752.679995
2029,911480.376257,862720.394683
2030,917329.771995,866606.998955
2031,927858.684322,874650.619157
