year,Base case diesel consumed,Modeled non-residential ashp
2017,9137.28249687,-10726.375105
2018,9137.28249687,-10726.375105
2019,9137.28249687,-10726.375105
2020,9137.28249687,-10726.375105
2021,9137.28249687,-10726.375105
2022,9137.28249687,-10726.375105
2023,9137.28249687,-10726.375105
2024,9137.28249687,-10726.375105
2025,9137.28249687,-10726.375105
2026,9137.28249687,-10726.375105
2027,9137.28249687,-10726.375105
2028,9137.28249687,-10726.375105
2029,9137.28249687,-10726.375105
2030,9137.28249687,-10726.375105
2031,9137.28249687,-10726.375105
