year,annotation,Electricity price ($/kwh)
2002,,0.43
2003,,0.45
2004,,0.49
2005,,0.49
2006,,0.52
2007,,0.48
2008,,0.57
2009,,0.68
2010,,0.61
2011,,0.65
2012,,0.67
2013,,0.64
2016,start of forecast,0.47
2017,,0.5
2018,,0.52
2019,,0.56
2020,,0.57
2021,,0.58
2022,,0.59
2023,,0.59
2024,,0.6
2025,,0.6
2026,,0.61
2027,,0.62
2028,,0.62
2029,,0.63
2030,,0.63
2031,,0.64
2032,,0.64
2033,,0.65
2034,,0.66
2035,,0.66
2036,,0.67
2037,,0.67
2038,,0.68
2039,,0.69
2040,,0.7
