year,Base case cost,Modeled non-residential energy efficiency
2017,357435.332572,420347.781207
2018,380779.104509,441008.540419
2019,412876.790924,470129.485469
2020,428196.141258,483156.317734
2021,438409.04148,491312.451292
2022,446433.463084,497403.042825
2023,451539.913195,500725.654359
2024,455916.870433,503383.962441
2025,461752.813418,507481.664813
2026,468318.249275,512316.3863
2027,473424.699387,515782.724901
2028,477801.656625,518581.391455
2029,484367.092482,523517.68607
2030,488014.556848,525680.170462
2031,494579.992705,530680.274775
