year,Base case cost,Modeled solar power (pv)
2016,36579.6236984,
2017,43638.8493243,
2018,48772.8315978,
2019,55832.0572238,
2020,59201.2330908,
2021,61447.3503354,
2022,63212.1567419,
2023,64335.2153642,
2024,65297.8370405,
2025,66581.3326088,
2026,68025.2651233,
2027,69148.3237456,
2028,70110.9454218,
2029,71554.8779362,
2030,72357.0626665,
2031,73800.9951809,
2032,75244.9276953,
2033,76688.8602097,
2034,78293.2296702,
2035,79255.8513464,
