year,Base case cost,Modeled transmission and interties
2021,201643.89151,
2022,207910.376956,
2023,212215.050568,
2024,215861.073394,
2025,220145.652575,
2026,225713.298373,
2027,229975.550409,
2028,233582.128612,
2029,238744.164603,
2030,241970.437098,
2031,247777.727588,
2032,253000.046872,
2033,258494.757328,
2034,264618.349044,
2035,268160.922763,
2036,274257.721904,
2037,277461.667254,
2038,283539.86044,
2039,288660.219094,
2040,295356.874205,
