year,Base case diesel consumed,Modeled non-residential ashp
2017,28313.5103672,-33237.5990651
2018,28313.5103672,-33237.5990651
2019,28313.5103672,-33237.5990651
2020,28313.5103672,-33237.5990651
2021,28313.5103672,-33237.5990651
2022,28313.5103672,-33237.5990651
2023,28313.5103672,-33237.5990651
2024,28313.5103672,-33237.5990651
2025,28313.5103672,-33237.5990651
2026,28313.5103672,-33237.5990651
2027,28313.5103672,-33237.5990651
2028,28313.5103672,-33237.5990651
2029,28313.5103672,-33237.5990651
2030,28313.5103672,-33237.5990651
2031,28313.5103672,-33237.5990651
