year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,24898.98,209942.86,37828.63,16085.45,71280.73,42656.88
2018,27451.7,232045.99,41781.16,18181.64,80777.13,48339.85
2019,31125.08,263819.23,45106.59,21194.4,94428.2,55060.17
2020,32815.8,279015.13,47689.05,22587.5,100956.97,58867.04
2021,33916.68,289375.98,49449.82,23499.54,105408.4,61462.63
2022,34678.44,296973.93,48090.37,24135.07,108672.79,61698.53
2023,35183.99,302499.71,48980.39,24561.96,111046.89,63046.42
2024,35600.7,307334.77,47016.5,24916.51,113124.23,62489.98
2025,36082.05,312860.55,47857.46,25324.73,115498.32,63801.44
2026,36625.07,319077.05,45956.64,25784.29,118169.19,63463.58
2027,37067.43,324602.84,46748.55,26162.84,120543.28,64738.61
2028,37412.8,329437.89,44502.58,26463.09,122620.62,63972.7
2029,37921.47,335654.4,42344.21,26895.35,125291.48,63443.59
2030,38173.33,339798.74,42864.55,27119.22,127072.06,64345.22
2031,38713.23,346705.96,40639.61,27579.27,130039.68,63852.54
2032,,,38292.02,,,63268.78
2033,,,39036.62,,,64680.42
2034,,,36573.39,,,64096.66
2035,,,33726.48,,,62884.5
2036,,,31017.97,,,62118.6
