year,Base case cost,Modeled diesel efficiency
2019,303887.645261,490549.532527
2020,319742.65284,504963.175781
2021,331193.491647,515373.029242
2022,339120.995437,522579.850868
2023,344405.997963,527384.39862
2024,348810.166735,531388.188412
2025,354095.169261,536192.736163
2026,361141.839296,542598.799832
2027,366426.841822,547403.347583
2028,370831.010594,551407.137375
2029,376996.846875,557012.443085
2030,381401.015647,561016.232878
2031,387566.851928,566621.538587
2032,394613.521963,573027.602256
2033,401660.191998,579433.665924
2034,408706.862033,585839.729592
2035,413111.030805,589843.519385
2036,419795.494364,595920.304439
2037,424195.866422,599920.642673
2038,431236.461716,606321.183849
