year,Base case cost,Modeled solar power (pv)
2016,15240.4334917,
2017,17834.0799577,
2018,19721.0375097,
2019,22304.8688519,
2020,23509.6752993,
2021,24346.4146038,
2022,24967.2211846,
2023,25394.1790702,
2024,25745.0697464,
2025,26167.1200701,
2026,26679.960289,
2027,27114.2795175,
2028,27465.1701936,
2029,27946.1112601,
2030,28240.5649743,
2031,28758.3127552,
2032,29293.2370027,
2033,29813.4385644,
2034,30363.0854977,
2035,30713.9761738,
