year,Base case cost,Modeled diesel efficiency
2019,22304.8688519,157911.10548
2020,23509.6752993,155780.588331
2021,24346.4146038,153391.069222
2022,24967.2211846,150879.080245
2023,25394.1790702,148262.967482
2024,25745.0697464,145648.114803
2025,26167.1200701,143166.714704
2026,26679.960289,140835.001348
2027,27114.2795175,138497.481765
2028,27465.1701936,136148.157474
2029,27946.1112601,133979.599651
2030,28240.5649743,131702.580627
2031,28758.3127552,129688.197834
2032,29293.2370027,127747.673649
2033,29813.4385644,125850.643693
2034,30363.0854977,124035.92783
2035,30713.9761738,122094.767989
2036,31283.2533546,120405.113689
2037,31621.8751259,118557.503346
2038,32181.3371829,116961.175284
