year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,128414.27,189563.91,0.0,55636.12,55673.24
2018,0.0,141463.91,202197.38,0.0,60663.8,60704.27
2019,0.0,159950.9,220094.8,0.0,67786.35,67831.57
2020,0.0,168650.66,228517.11,0.0,71138.13,71185.59
2021,0.0,174812.99,234482.91,0.0,73512.31,73561.35
2022,0.0,179525.36,229505.61,0.0,75327.86,72586.33
2023,0.0,182787.77,232537.94,0.0,76584.78,73797.51
2024,0.0,185325.2,234896.41,0.0,77562.39,74739.53
2025,0.0,188587.61,237928.74,0.0,78819.31,75950.71
2026,0.0,192575.0,241634.92,0.0,80355.54,77431.03
2027,0.0,195837.41,244667.25,0.0,81612.46,78642.21
2028,0.0,198737.33,247362.65,0.0,82729.73,79718.81
2029,0.0,202362.23,240310.25,0.0,84126.3,77946.69
2030,0.0,204537.17,242247.77,0.0,84964.25,78723.08
2031,0.0,208524.56,245799.91,0.0,86500.49,80146.47
2032,0.0,212511.95,249352.04,0.0,88036.72,81569.86
2033,0.0,216861.83,253227.09,0.0,89712.61,83122.65
2034,0.0,221211.71,257102.15,0.0,91388.51,84675.44
2035,0.0,223749.14,259362.59,0.0,92366.11,85581.23
2036,0.0,228461.51,252130.6,0.0,94181.66,83772.88
2037,0.0,230998.94,254293.02,0.0,95159.27,84642.44
2038,0.0,235348.82,258000.02,0.0,96835.16,86133.12
2039,0.0,238973.72,261089.19,0.0,98231.74,87375.35
2040,0.0,243686.09,265105.1,0.0,100047.29,88990.25
