year,Base case cost,Modeled non-residential energy efficiency
2017,184050.389724,207847.881542
2018,202127.708768,223721.217619
2019,227737.24408,246603.123129
2020,239788.79011,256927.962644
2021,248325.30188,264011.989764
2022,254853.222646,269252.244888
2023,259372.552407,272648.269228
2024,262887.586666,275131.288213
2025,267406.916427,278564.211251
2026,272930.54169,282946.61106
2027,277449.871451,286414.723434
2028,281467.053461,289433.977631
2029,286488.530973,293401.485908
2030,289501.417481,295521.839266
2031,295025.042744,299987.188796
