year,Base case cost,Modeled non-residential energy efficiency
2017,960746.891257,1160896.67269
2018,1024923.34182,1221593.76303
2019,1113165.96134,1305052.26226
2020,1153276.24294,1342987.94372
2021,1183358.95414,1371439.70482
2022,1203414.09494,1390407.54556
2023,1219458.20758,1405581.81814
2024,1231491.29206,1416962.52258
2025,1245529.89062,1430240.0111
2026,1263579.51734,1447311.06775
2027,1277618.1159,1460588.55627
2028,1289651.20038,1471969.26071
2029,1307700.8271,1489040.31737
2030,1317728.3975,1498524.23773
2031,1335778.02422,1515595.29439
