year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,20660.84,546390.7,487739.31,18364.13,179108.45,295996.92
2018,21774.11,580539.04,520681.39,19065.1,184638.82,308098.98
2019,23300.1,628346.71,571912.57,20058.07,192381.35,327192.04
2020,23943.31,651112.26,597276.24,20585.67,196068.26,336608.42
2021,24297.74,667048.16,617409.65,21019.81,198649.1,344226.47
2022,24469.81,678430.93,634027.4,21384.48,200492.56,350637.74
2023,24560.33,686398.88,647965.16,21659.05,201782.98,356132.1
2024,24600.06,693228.55,661078.06,21919.49,202889.06,361339.55
2025,24461.8,701196.49,690100.08,22348.96,204179.48,373465.8
2026,24573.78,711440.99,706671.29,22698.56,205838.59,379803.13
2027,24591.04,719408.94,721376.57,23016.59,207129.01,385507.49
2028,24607.71,726238.61,735192.13,23286.57,208235.09,390907.19
2029,24649.75,735344.83,758961.66,23631.33,209709.85,400405.18
2030,24506.09,739897.94,770976.14,23913.81,210447.24,405189.67
2031,24567.5,750142.44,788498.65,24288.26,212106.35,411787.28
2032,24615.25,760386.94,814174.05,24669.66,213765.46,421867.96
2033,24656.93,770631.44,832183.02,25052.91,215424.57,428598.67
2034,24650.03,780875.94,858539.46,25466.0,217083.68,438865.68
2035,24603.74,787705.61,873587.37,25767.39,218189.76,444602.58
2036,24587.77,797950.11,900559.99,26182.32,219848.87,455038.19
2037,24496.48,804779.78,915964.64,26510.06,220954.95,460872.69
2038,24492.57,815024.28,935076.23,26913.17,222614.06,467905.1
2039,24369.81,824130.5,961742.87,27346.5,224088.82,478195.77
2040,24362.16,835513.28,991226.74,27791.72,225932.28,489379.7
