year,Base case cost,Modeled wind power
2019,317023.634726,
2020,340415.605042,
2021,359015.140416,
2022,374022.834584,
2023,385346.876271,
2024,395812.808771,
2025,412275.204467,
2026,427244.583822,
2027,440325.327734,
2028,451497.194277,
2029,466374.581804,
2030,477398.249369,
2031,493816.908059,
2032,510499.072083,
2033,527444.741441,
2034,545790.892851,
2035,558960.194888,
2036,577442.165405,
2037,591774.469377,
2038,610375.179952,
