year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,715856.96,550230.42,0.0,540772.58,437871.37
2018,0.0,759745.3,589340.33,0.0,566423.23,464133.78
2019,0.0,823307.73,648256.04,0.0,603572.46,503353.71
2020,0.0,852062.16,679039.54,0.0,620378.06,523384.79
2021,0.0,871736.24,714808.04,0.0,631876.63,545340.45
2022,0.0,886870.15,742494.87,0.0,640721.68,562293.95
2023,0.0,897463.89,761618.25,0.0,646913.22,574000.85
2024,0.0,906544.23,785452.17,0.0,652220.25,588196.78
2025,0.0,917137.97,805091.12,0.0,658411.79,600165.28
2026,0.0,929245.1,831946.04,0.0,665487.83,616295.37
2027,0.0,939838.83,852134.38,0.0,671679.37,628542.63
2028,0.0,948919.18,877185.4,0.0,676986.4,643356.12
2029,0.0,959512.92,903827.21,0.0,683177.94,659177.43
2030,0.0,967079.87,928200.26,0.0,687600.47,673446.27
2031,0.0,980700.39,952119.56,0.0,695561.02,687987.93
2032,0.0,992807.52,981121.3,0.0,702637.06,705207.32
2033,0.0,1006428.04,1005708.31,0.0,710597.61,720087.79
2034,0.0,1020048.56,1036875.58,0.0,718558.16,738606.63
2035,0.0,1027615.51,1062812.26,0.0,722980.68,753668.86
2036,0.0,1042749.42,1096238.03,0.0,731825.74,773534.32
2037,0.0,1050316.38,1122808.62,0.0,736248.26,788918.2
2038,0.0,1063936.9,1155624.04,0.0,744208.81,808273.32
2039,0.0,1074530.63,1185849.52,0.0,750400.35,825913.0
2040,0.0,1089664.54,1221075.58,0.0,759245.4,846691.94
