year,Base case cost,Modeled residential energy efficiency
2017,1024584.84012,1037561.10017
2018,1066930.36825,1070915.057
2019,1122238.53236,1114860.08836
2020,1155632.512,1141476.49738
2021,1195001.36354,1175520.49643
2022,1218591.36822,1194541.07502
2023,1239657.61106,1211617.95667
2024,1259041.346,1227417.0662
2025,1292511.80151,1257184.40419
2026,1315167.77031,1275843.49771
2027,1337055.25327,1293960.97452
2028,1357156.27389,1310691.58364
2029,1379397.20197,1329264.62205
2030,1398802.50486,1345573.20214
2031,1422404.45912,1365430.68699
