year,Base case cost,Modeled non-residential energy efficiency
2017,793089.821923,778541.332233
2018,842261.150908,819900.833129
2019,910554.663387,878198.378204
2020,943335.549377,905177.079192
2021,965189.47337,922550.913156
2022,981579.916365,935144.370461
2023,993872.748612,944162.785629
2024,1003433.84036,950811.517732
2025,1014360.80236,958708.737937
2026,1028019.50485,969059.853491
2027,1040312.3371,978244.719521
2028,1049873.42884,985056.001304
2029,1062166.26109,994318.355311
2030,1070361.48259,999998.915175
2031,1084020.18508,1010541.56121
