year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,5822.6,200006.8,83327.93,4571.75,113517.51,139862.39
2018,6229.91,212175.64,86946.84,4813.65,118506.05,146008.66
2019,6755.74,228400.77,96252.9,5121.3,125157.44,158371.35
2020,7021.94,235702.08,98530.26,5281.55,128150.57,162158.79
2021,7229.56,240975.24,100175.03,5408.45,130312.27,164894.15
2022,7381.84,244625.89,101313.71,5502.43,131808.83,166787.87
2023,7491.55,247059.66,102072.83,5571.05,132806.54,168050.35
2024,7588.68,249087.8,107486.65,5632.37,133637.96,173552.47
2025,7713.73,251927.2,108413.52,5709.96,134801.96,175064.12
2026,7850.34,254766.6,109340.39,5795.94,135965.95,176575.78
2027,7970.43,257200.37,110134.86,5871.69,136963.66,177871.48
2028,8090.41,259634.14,115863.68,5947.22,137961.37,183761.21
2029,8219.62,262473.53,116831.78,6027.26,139125.36,185311.62
2030,8307.56,264096.04,117384.98,6083.27,139790.5,186197.57
2031,8431.9,266935.44,118353.08,6159.51,140954.49,187747.98
2032,,,119459.48,,,189519.87
2033,,,120565.88,,,191291.77
2034,,,121533.97,,,192842.18
2035,,,127430.77,,,198798.36
2036,,,128584.29,,,200614.56
