year,population
2003,68.0
2004,75.0
2005,73.0
2006,84.0
2007,77.0
2008,79.0
2009,73.0
2010,84.0
2011,82.0
2012,83.0
2013,84.0
2014,84.0
2015,85.0
2016,85.0
2017,86.0
2018,87.0
2019,88.0
2020,88.0
2021,89.0
2022,89.0
2023,90.0
2024,90.0
2025,91.0
2026,91.0
2027,92.0
2028,92.0
2029,93.0
2030,93.0
2031,93.0
2032,94.0
2033,94.0
2034,94.0
2035,95.0
2036,95.0
2037,95.0
2038,96.0
2039,96.0
2040,96.0
