year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,271387.24,21638397.4,31378463.03,103373.81,23831825.1,14346583.21
2018,303999.12,24143393.59,34826943.23,103872.75,23836673.04,14416970.5
2019,349186.83,27650388.27,39562023.26,104262.02,23843460.17,14470566.76
2020,372302.07,29403885.6,42020503.13,104596.11,23846853.73,14517624.76
2021,388141.84,30572883.83,43732237.38,104934.51,23849116.1,14565129.84
2022,399448.98,31407882.56,44952391.7,105159.13,23850732.09,14596495.65
2023,408346.06,32075881.55,45902690.15,105285.86,23852024.87,14614164.9
2024,415166.23,32576880.79,46643732.33,105421.43,23852994.46,14633888.24
2025,422798.17,33161379.9,47446073.36,105479.77,23854125.65,14641334.05
2026,432625.27,33912878.76,48485179.5,105556.25,23855580.03,14652355.09
2027,441615.39,34580877.74,49449422.55,105693.03,23856872.82,14671156.07
2028,448386.09,35081876.98,50179400.45,105800.11,23857842.41,14686383.57
2029,455761.66,35749875.97,50871374.7,105491.09,23859135.19,14643283.3
2030,460188.79,36167375.33,51271718.75,105254.97,23859943.18,14610011.83
2031,470248.19,37002374.07,52281178.85,105114.21,23861559.17,14590739.55
2032,480200.3,37753872.93,53335902.16,105223.55,23863013.55,14605137.55
2033,490526.36,38505371.78,54457830.86,105422.91,23864467.93,14633046.71
2034,501871.22,39340370.52,55684247.68,105604.16,23866083.91,14658806.69
2035,509253.08,39924869.63,56448352.97,105591.02,23867215.1,14657249.63
2036,519556.65,40759868.36,57498691.31,105515.65,23868831.08,14646982.05
2037,525197.48,41260867.6,58035602.96,105344.98,23869800.67,14622804.07
2038,535096.8,42095866.33,59016057.98,105184.31,23871416.66,14600145.51
2039,543532.32,42763865.32,59885348.09,105177.35,23872709.44,14598683.84
2040,555443.13,43682363.92,61139357.34,105237.6,23874487.02,14607654.72
