year,Base case cost,Modeled residential energy efficiency
2017,45725046.2426,48085882.0735
2018,49243913.7309,50603670.2528
2019,54032590.0228,54088396.4725
2020,56538127.8893,55834731.6848
2021,58297367.2203,57019742.8972
2022,59548887.3522,57804821.0411
2023,60516855.0586,58362636.5482
2024,61277620.5676,58769424.5371
2025,62087407.4086,59204228.424
2026,63137534.5883,59832568.2034
2027,64120578.6257,60423980.8932
2028,64865784.0183,60833295.5371
2029,65514657.9982,61099160.1884
2030,65881730.5846,61164451.2014
2031,66871918.4016,61728473.8188
2032,67941039.7064,62401086.491
2033,69090877.563,63158290.0639
2034,70343054.365,63995926.8906
2035,71105602.6039,64424697.724
2036,72145673.3573,65057531.6354
