year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,28806.96,625985.07,420120.74,28635.27,406979.85,286074.03
2018,32200.63,699057.25,475436.23,28674.3,406979.85,288934.77
2019,36947.18,801358.32,552204.59,28711.93,406979.85,291795.51
2020,39116.64,847637.37,591702.51,28749.04,406979.85,294656.25
2021,40727.51,881737.72,623420.38,28786.18,406979.85,297516.99
2022,41889.59,906095.12,648774.3,28822.14,406979.85,300377.73
2023,42714.08,923145.29,669267.8,28856.71,406979.85,303238.47
2024,43427.75,937759.73,688279.62,28891.87,406979.85,306099.21
2025,44254.25,954809.91,709363.38,28925.89,406979.85,308959.95
2026,45195.59,974295.82,732584.65,28960.39,406979.85,311820.7
2027,46026.69,991346.0,754302.38,28996.07,406979.85,314681.44
2028,46746.64,1005960.44,774450.99,29032.31,406979.85,317542.18
2029,47688.33,1025446.36,798656.01,29063.37,406979.85,320402.92
2030,48292.23,1037625.05,817454.1,29095.22,406979.85,323263.66
2031,49239.67,1057110.97,842293.1,29128.98,406979.85,326124.4
2032,50308.98,1079032.63,869444.51,29168.31,406979.85,328985.14
2033,51380.86,1100954.28,896989.42,29208.13,406979.85,331845.88
2034,52455.01,1122875.94,929966.84,29248.17,406979.85,336136.99
2035,53188.32,1137490.38,952279.7,29287.32,406979.85,338997.73
2036,54263.01,1159412.03,981037.9,29325.02,406979.85,341858.47
2037,54996.42,1174026.47,1003941.01,29362.08,406979.85,344719.21
2038,56074.53,1195948.12,1033420.64,29399.77,406979.85,347579.95
2039,56928.88,1212998.3,1064484.02,29439.61,406979.85,351871.06
2040,58130.94,1237355.7,1096964.68,29481.52,406979.85,354731.8
