year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,30223.7,448816.27,846206.51,51551.24,506322.93,383601.97
2018,32340.31,478857.82,915888.06,54226.01,530320.11,411503.34
2019,35148.9,518913.2,1003882.75,57747.89,562316.35,446637.94
2020,36552.96,538030.55,1061258.3,59577.84,577587.28,469354.31
2021,37594.92,551685.8,1120386.85,60975.16,588495.09,492600.63
2022,38334.3,560789.29,1163770.26,62011.01,595766.97,509607.72
2023,38956.12,568072.09,1214180.25,62909.79,601584.46,529286.3
2024,39459.06,573534.19,1262066.83,63668.97,605947.59,547934.09
2025,40030.01,579906.64,1302635.15,64515.69,611037.9,563737.13
2026,40732.22,588099.79,1356964.95,65527.22,617582.58,584868.57
2027,41377.3,595382.58,1410398.38,66473.42,623400.08,605613.47
2028,41901.53,600844.68,1460930.47,67276.17,627763.21,625194.3
2029,42624.08,609037.83,1517779.81,68329.21,634307.89,647214.34
2030,43097.5,613589.58,1567717.87,69080.48,637943.83,666515.26
2031,43832.87,621782.73,1636397.37,70159.34,644488.51,693041.74
2032,44573.91,629975.87,1695879.62,71249.09,651033.2,715990.38
2033,45321.96,638169.02,1756268.91,72352.74,657577.88,739258.91
2034,46142.84,647272.52,1830304.36,73552.86,664849.76,767744.77
2035,46711.11,652734.62,1885976.3,74445.18,669212.88,789138.34
2036,47547.86,661838.12,1962153.36,75677.11,676484.75,818379.51
2037,48131.11,667300.21,2019311.82,76600.1,680847.88,840297.37
2038,48984.22,676403.71,2097630.48,77864.67,688119.75,870293.85
2039,49712.83,683686.51,2172266.75,78979.06,693937.25,898850.79
2040,50647.9,693700.36,2255513.04,80357.13,701936.31,930655.58
