year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,23331.79,208022.9,104521.54,56895.32,270230.78,209599.24
2018,25635.85,228651.06,113552.84,58683.77,278833.8,216272.01
2019,28820.92,257137.57,126024.64,61164.75,290714.16,225486.78
2020,30352.53,270889.68,126324.01,62350.53,296449.51,223548.2
2021,31387.69,280221.47,130232.58,63147.21,300341.36,226482.98
2022,32197.43,287588.67,133318.28,63761.35,303413.86,228799.92
2023,32727.91,292500.14,129243.96,64152.22,305462.2,223763.27
2024,33151.34,296429.31,130815.14,64463.57,307100.87,224963.66
2025,33687.56,301340.78,132779.1,64867.36,309149.21,226464.15
2026,34392.72,307725.68,135332.26,65409.01,311812.05,228414.78
2027,34931.5,312637.15,137296.22,65818.79,313860.39,229915.27
2028,35414.14,317057.47,132466.47,66183.5,315703.89,224463.78
2029,36026.45,322460.09,134524.35,66672.92,317957.07,226065.78
2030,36415.03,325898.11,142598.93,66982.14,319390.9,233966.6
2031,37127.98,332283.02,145152.09,67539.67,322053.74,235917.23
2032,,,140697.96,,,230871.76
2033,,,143129.99,,,232765.02
2034,,,145749.11,,,234803.92
2035,,,139912.36,,,228818.43
2036,,,142401.03,,,230795.55
