year,Base case cost,Modeled non-residential energy efficiency
2017,478253.676861,479364.449673
2018,507484.861553,506358.848694
2019,547851.735652,543636.828293
2020,567339.192113,561633.094307
2021,580562.823284,573844.846245
2022,591002.532102,583485.703038
2023,597962.337981,589912.9409
2024,603530.182685,595054.73119
2025,610489.988564,601481.969052
2026,619537.736206,609837.378273
2027,626497.542086,616264.616135
2028,632761.367377,622049.130211
2029,640417.153844,629119.091859
2030,645289.017959,633618.158362
2031,654336.765602,641973.567583
