year,Base case cost,Modeled wind power
2019,128536.556862,
2020,136172.391923,
2021,141581.108424,
2022,146093.715945,
2023,148645.571245,
2024,150878.444633,
2025,153749.281846,
2026,156939.100971,
2027,159809.938184,
2028,162042.811572,
2029,165232.630697,
2030,167146.522173,
2031,170336.341298,
2032,173845.142336,
2033,177353.943374,
2034,180862.744412,
2035,183567.513722,
2036,187405.162093,
2037,189323.986278,
2038,193161.634648,
