year,Base case cost,Modeled residential energy efficiency
2017,261082.382257,272746.405478
2018,267684.24328,277403.363263
2019,283934.606512,291195.896412
2020,288394.051945,294168.027227
2021,291594.71064,296109.576728
2022,293996.281968,297426.869614
2023,295710.458852,298178.233048
2024,297138.939588,298712.00827
2025,298683.422474,299376.545034
2026,300741.29658,300462.89783
2027,302455.473464,301272.623376
2028,303941.955275,301921.393931
2029,298135.394898,295237.551553
2030,291631.121194,287975.093473
2031,293567.067981,289006.674631
2032,295771.630925,290266.379308
2033,297707.577712,291322.670834
2034,307785.973598,300480.339673
2035,308951.415587,300948.675022
2036,303246.801914,294346.347622
