year,Base case cost,Modeled residential energy efficiency
2017,748293.337452,750814.258912
2018,798457.361805,789258.405599
2019,865947.332968,841923.228851
2020,902905.967997,870244.924777
2021,932070.155669,892443.605818
2022,965955.29275,920501.676781
2023,986001.423873,935591.815931
2024,1004797.5497,949770.116216
2025,1025241.1419,965401.18291
2026,1048861.90058,983747.472225
2027,1069747.11619,999956.982846
2028,1089323.44339,1015189.20227
2029,1124372.78318,1045162.15387
2030,1152082.75876,1069186.61107
2031,1177146.15393,1089298.05548
