year,Base case cost,Modeled residential energy efficiency
2017,466607.377793,465631.919694
2018,501201.567759,493814.776248
2019,558190.15513,542756.214725
2020,580215.033903,560238.756626
2021,606156.279259,582630.627625
2022,617819.041443,591257.843748
2023,624996.125865,596031.947614
2024,643605.609727,612272.351272
2025,650911.817363,617242.584601
2026,660957.852862,624626.26498
2027,669177.336451,630454.106228
2028,687567.581635,646722.681818
2029,696861.745197,653566.574674
2030,702438.243334,657200.487087
2031,711732.406896,664102.498649
